bucket_start,tweet_count,signal_mean,ci_low,ci_high,mean_engagement,mean_likes
2026-08-03 06:00:00+00:00,28,0.014458499432432683,-0.1424806281543108,0.1699644154556226,397.5,359.0
2026-08-03 07:00:00+00:00,55,0.042850603817889715,-0.033165748707457414,0.12767507691494964,843.5272727272727,684.8727272727273
2026-08-03 08:00:00+00:00,64,-0.00364751970849694,-0.08315805680627036,0.0746000206708754,1775.4375,1583.765625
2026-08-03 09:00:00+00:00,98,0.04462208892119962,-0.030235486845726495,0.11889635990586059,318.5204081632653,292.8061224489796
2026-08-03 10:00:00+00:00,252,0.03985431891547931,0.010758073762533136,0.06818583493485719,2406.59126984127,2061.690476190476
2026-08-03 11:00:00+00:00,103,0.11307578707479851,0.054213651665687146,0.18045852965716502,1215.6796116504854,1126.6504854368932
2026-08-03 12:00:00+00:00,77,0.11678947983090557,0.053415182677946295,0.17632897569753997,1890.6103896103896,1669.3376623376623
2026-08-03 13:00:00+00:00,74,0.03251170321436305,-0.03584638550761995,0.10495543241218352,4604.378378378378,3987.364864864865
2026-08-03 14:00:00+00:00,99,0.05474881486939402,0.008243537405418876,0.11168160676012459,1930.0,1623.4444444444443
2026-08-03 15:00:00+00:00,92,0.019765522508719425,-0.026900452783094546,0.06794504088653584,4861.782608695652,4264.347826086957
2026-08-03 16:00:00+00:00,71,0.05626630012129471,-0.0008077905554250928,0.12287849139788365,3748.0,3116.56338028169
2026-08-03 17:00:00+00:00,70,0.022475048707798644,-0.0657616582059811,0.11255531643587807,6726.0142857142855,6222.085714285714
2026-08-03 18:00:00+00:00,35,-0.043457784451814065,-0.15786298389481063,0.04728858129349106,3918.0857142857144,3251.5714285714284
2026-08-03 19:00:00+00:00,25,0.0,-0.16,0.16,1641.68,1448.84
2026-08-03 20:00:00+00:00,22,-0.045454545454545456,-0.13636363636363635,0.0,12174.681818181818,10879.40909090909
2026-08-03 21:00:00+00:00,11,0.36363636363636365,0.09090909090909091,0.6363636363636364,1285.4545454545455,1096.8181818181818
2026-08-03 22:00:00+00:00,13,0.07692307692307693,0.0,0.23076923076923078,5732.923076923077,5370.0
2026-08-03 23:00:00+00:00,20,0.08257637636292074,0.0,0.2151527527258415,1627.6,1289.7
2026-08-04 00:00:00+00:00,24,0.00964571919359062,-0.11815654878063818,0.17209953656479723,1639.375,1388.4166666666667
2026-08-04 01:00:00+00:00,37,0.02388431359540474,-0.06421584614095222,0.11950161330171878,1099.8648648648648,852.4324324324324
2026-08-04 02:00:00+00:00,79,0.13252141227446834,0.05354701526210586,0.21216002711984205,389.2278481012658,325.8607594936709
2026-08-04 03:00:00+00:00,164,0.03918192671079869,-0.0006782522604632985,0.07613877072905617,57.5,45.292682926829265
2026-08-04 04:00:00+00:00,165,0.02902986065019061,-0.02168960237083387,0.07836826692923889,10.181818181818182,8.133333333333333
2026-08-04 05:00:00+00:00,109,0.05910821239671334,-0.004765823264257795,0.12884033285543262,6.3119266055045875,4.89908256880734
2026-08-04 06:00:00+00:00,35,0.05214830120231852,-0.027028015963441527,0.14329126562595831,0.8571428571428571,0.5142857142857142
